country,region,crop,year,window,season_days,rain_sum,rain_mean,dry_days_1mm,dry_days_2mm,max_dry_spell_1mm,dry_spell_events_7d,dry_spell_events_14d,heavy_rain_days_10,heavy_rain_days_20,heavy_rain_days_25,heavy_rain_days_50,max_1day_rain,max_3day_rain,max_7day_rain,wet_days_1mm,season_tmax_mean,season_tmin_mean,season_tmean_mean,growing_degree_days_base5,heat_days_30,heat_days_35,heat_days_40,max_consecutive_heat_days_30,max_consecutive_heat_days_35,heatwave_events_3d_30,heatwave_events_3d_35,heat_degree_days_30,heat_degree_days_35,hot_dry_days_30_1mm,frost_days_0,cold_days_5,min_tmin,frost_events_2d,radiation_sum,radiation_mean,rain_sum_early,heat_days_35_early,frost_days_0_early,radiation_sum_early,max_3day_rain_early,rain_sum_mid,heat_days_35_mid,frost_days_0_mid,radiation_sum_mid,max_3day_rain_mid,rain_sum_late,heat_days_35_late,frost_days_0_late,radiation_sum_late,max_3day_rain_late,lat,lon,yield_t_ha
United States,North Dakota,Canola,2015,spring,183.0,337.74,1.846,126,139,13,9,0,9,1,0,0,20.19,33.57,52.55,57,23.0,9.734,16.367,2115.11,29,6,0,5,4,5,1,86.72,7.42,22,18,46,-5.96,3,3719.83,20.327,112.26,0,18,1180.26,33.57,154.53,0,0,1431.83,24.95,70.95,6,0,1107.74,29.42,47.5,-100.5,1.9951
United States,North Dakota,Canola,2016,spring,183.0,380.14,2.077,118,140,13,4,0,12,1,1,0,26.95,33.35,48.48,65,23.09,9.91,16.5,2145.515,25,2,0,5,1,2,0,67.4,0.89,17,16,40,-6.83,3,3728.83,20.376,138.03,0,16,1183.25,32.87,135.74,1,0,1498.77,23.82,106.37,1,0,1046.81,23.99,47.5,-100.5,2.0624
United States,North Dakota,Canola,2017,spring,183.0,284.33,1.554,134,149,23,7,1,7,4,2,0,31.26,33.21,48.65,49,23.434,9.658,16.546,2141.585,38,7,0,9,2,5,0,100.62,8.77,29,14,42,-6.41,4,3813.23,20.837,45.52,0,14,1255.88,15.22,99.68,6,0,1532.02,33.21,139.13,1,0,1025.33,26.89,47.5,-100.5,1.7934
United States,North Dakota,Canola,2018,spring,183.0,344.5,1.883,123,139,12,5,0,10,1,1,0,30.36,41.05,55.42,60,22.914,9.305,16.11,2169.95,31,5,0,6,3,4,1,85.42,10.73,22,23,48,-18.03,1,3730.5,20.385,71.95,0,21,1205.7,26.6,189.02,1,0,1501.88,38.37,83.53,4,2,1022.92,19.77,47.5,-100.5,2.1969
United States,North Dakota,Canola,2019,spring,183.0,542.94,2.967,112,130,10,5,0,16,4,3,0,38.76,46.25,82.54,71,21.384,9.302,15.343,1942.38,15,0,0,3,0,2,0,17.8,0.0,11,23,44,-6.03,5,3498.72,19.119,104.75,0,23,1100.23,27.04,160.78,0,0,1430.64,38.4,277.41,0,0,967.85,46.25,47.5,-100.5,2.0175
United States,North Dakota,Canola,2020,spring,183.0,244.74,1.337,136,153,21,7,2,6,1,1,0,39.41,54.78,63.51,47,22.503,9.24,15.872,2101.655,29,3,0,6,3,5,1,74.52,1.93,15,27,46,-11.27,2,3878.84,21.196,54.71,0,27,1250.92,19.75,125.76,0,0,1506.49,54.78,64.27,3,0,1121.43,15.84,47.5,-100.5,2.2081
United States,North Dakota,Canola,2021,spring,183.0,268.88,1.469,141,150,18,11,1,7,1,1,0,43.18,46.13,60.1,42,25.034,10.76,17.897,2410.225,56,15,0,13,5,8,1,205.29,30.35,48,20,43,-5.82,2,3658.48,19.992,69.29,0,20,1178.53,30.55,96.46,9,0,1468.74,20.69,103.13,6,0,1011.21,46.13,47.5,-100.5,1.5019
United States,North Dakota,Canola,2022,spring,183.0,382.93,2.093,118,137,16,3,1,12,4,1,0,30.17,47.36,54.1,65,21.964,9.388,15.676,2093.545,38,5,0,6,2,5,0,98.02,4.27,26,29,45,-15.89,3,3651.83,19.955,194.47,0,29,1081.16,47.36,135.36,3,0,1482.67,26.35,53.1,2,0,1088.0,10.11,47.5,-100.5,2.0399
United States,North Dakota,Canola,2023,spring,183.0,409.34,2.237,113,135,12,4,0,12,2,1,0,29.82,54.23,63.77,70,23.483,10.711,17.097,2273.17,31,3,0,4,1,5,0,67.75,1.7,19,20,36,-9.64,3,3554.5,19.423,117.42,0,20,1162.59,54.23,150.94,1,0,1384.69,46.28,140.98,2,0,1007.22,30.41,47.5,-100.5,2.0287
United States,North Dakota,Canola,2024,spring,183.0,383.58,2.096,121,142,15,3,1,13,4,1,0,25.79,35.52,45.29,62,23.465,10.315,16.89,2198.77,35,3,0,13,1,3,0,78.61,4.94,27,14,34,-4.66,3,3593.88,19.639,154.3,0,14,1159.18,35.52,146.1,2,0,1398.28,26.13,83.18,1,0,1036.42,31.05,47.5,-100.5,2.0848
United States,North Dakota,Canola,2025,spring,183.0,425.68,2.326,118,136,11,6,0,11,2,1,1,64.71,91.25,131.18,65,23.351,10.414,16.882,2214.655,26,4,0,4,2,3,0,60.23,2.23,18,17,39,-7.53,4,3528.37,19.281,193.17,2,17,1179.5,91.25,132.86,1,0,1316.41,35.97,99.65,1,0,1032.46,32.77,47.5,-100.5,2.3762
United States,Oklahoma,Canola,2009,spring,183.0,615.41,3.363,108,126,9,4,0,18,7,4,0,38.28,60.69,86.66,75,29.278,17.06,23.169,3325.43,84,34,6,43,9,6,4,396.87,102.17,57,2,10,-4.02,1,3915.01,21.393,220.74,0,2,1188.74,56.86,163.2,27,0,1523.01,60.69,231.47,7,0,1203.26,53.77,35.5,-97.5,1.4011
United States,Oklahoma,Canola,2010,spring,183.0,578.57,3.162,122,130,17,6,1,18,6,3,1,63.24,91.88,97.01,61,30.47,18.877,24.674,3600.27,111,38,7,45,10,8,6,456.4,99.02,80,0,5,1.85,0,4082.17,22.307,191.47,0,0,1265.72,44.56,255.52,15,0,1481.79,91.88,131.58,23,0,1334.66,53.79,35.5,-97.5,1.7373
United States,Oklahoma,Canola,2011,spring,183.0,334.71,1.829,148,152,21,10,2,10,4,2,0,44.81,67.1,91.25,35,34.1,19.691,26.896,4006.905,129,95,58,100,60,5,5,1049.1,500.1,108,0,5,3.2,0,4272.61,23.348,179.12,4,0,1322.41,67.1,57.04,59,0,1644.53,21.58,98.55,32,0,1305.67,38.17,35.5,-97.5,1.1209
United States,Oklahoma,Canola,2012,spring,183.0,386.36,2.111,134,144,25,6,2,13,4,3,0,31.41,41.02,56.65,49,32.364,19.313,25.838,3813.385,123,62,23,57,33,10,4,726.51,264.26,102,0,0,5.87,0,4114.53,22.484,169.52,0,0,1295.38,41.02,73.43,38,0,1559.9,20.43,143.41,24,0,1259.25,39.81,35.5,-97.5,1.4907
United States,Oklahoma,Canola,2013,spring,183.0,788.4,4.308,122,131,26,5,1,29,13,10,1,56.88,89.53,139.97,61,28.981,16.906,22.943,3288.585,91,26,0,26,8,9,5,346.7,45.85,70,4,16,-4.05,1,3956.14,21.618,348.13,0,4,1141.74,89.53,290.12,12,0,1515.91,63.16,150.15,14,0,1298.49,43.36,35.5,-97.5,1.5131
United States,Oklahoma,Canola,2014,spring,183.0,469.77,2.567,134,140,12,7,0,14,6,5,0,42.6,61.44,84.44,49,30.42,17.688,24.054,3486.825,106,46,0,35,15,10,6,456.38,90.92,84,1,6,-0.86,0,4067.56,22.227,99.01,5,1,1369.49,25.71,292.87,18,0,1408.69,61.44,77.89,23,0,1289.38,41.54,35.5,-97.5,0.6389
United States,Oklahoma,Canola,2015,spring,183.0,868.26,4.745,116,124,16,7,1,29,13,9,1,67.18,95.06,155.11,67,28.628,18.0,23.314,3351.48,87,8,0,13,4,10,2,234.94,9.87,72,0,1,2.48,0,3844.37,21.007,484.71,0,0,1087.7,95.06,290.65,1,0,1520.83,65.6,92.9,7,0,1235.84,32.54,35.5,-97.5,1.2329
United States,Oklahoma,Canola,2016,spring,183.0,559.02,3.055,111,124,11,7,0,21,5,2,0,44.7,75.07,93.29,72,29.555,18.572,24.063,3488.615,101,20,0,32,5,7,2,341.66,25.48,69,0,2,0.09,0,4045.17,22.105,235.49,0,0,1277.13,75.07,197.99,12,0,1525.1,39.93,125.54,8,0,1242.94,25.0,35.5,-97.5,1.6252
United States,Oklahoma,Canola,2017,spring,183.0,625.5,3.418,120,132,14,6,1,20,9,6,1,58.34,68.8,83.77,63,29.743,17.663,23.703,3422.605,99,32,2,27,12,13,4,369.56,57.94,76,0,3,3.62,0,4037.66,22.064,265.75,0,0,1318.31,60.7,96.49,28,0,1532.87,42.72,263.26,4,0,1186.48,68.8,35.5,-97.5,1.345
United States,Oklahoma,Canola,2018,spring,183.0,647.07,3.536,127,138,14,6,1,22,8,4,1,69.91,82.8,94.85,56,30.025,18.348,24.187,3515.5,110,32,2,34,6,10,4,425.6,57.4,82,7,14,-4.3,3,4020.49,21.97,160.5,0,7,1394.52,39.05,219.48,20,0,1499.1,82.8,267.09,12,0,1126.87,70.79,35.5,-97.5,0.9863
United States,Oklahoma,Canola,2019,spring,183.0,827.56,4.522,112,122,20,3,1,27,14,9,0,46.87,86.14,149.25,71,28.811,18.376,23.594,3402.63,78,15,0,13,6,9,2,233.03,19.97,63,0,6,0.83,0,3973.36,21.712,448.95,0,0,1178.19,86.14,154.62,1,0,1574.31,31.89,223.99,14,0,1220.86,38.05,35.5,-97.5,1.5804
United States,Oklahoma,Canola,2020,spring,183.0,504.41,2.756,124,135,15,6,2,16,6,5,0,46.7,72.92,79.43,59,28.986,17.258,23.122,3317.575,94,24,1,37,4,6,5,337.09,26.85,68,3,11,-0.64,0,4066.66,22.222,150.7,0,3,1252.06,30.19,181.83,12,0,1553.77,61.98,171.88,12,0,1260.83,72.92,35.5,-97.5,1.7149
United States,Oklahoma,Canola,2021,spring,183.0,578.16,3.159,121,137,25,4,1,17,11,5,0,48.01,101.87,157.79,62,29.071,17.728,23.4,3367.125,92,27,0,33,6,7,4,341.73,22.02,69,1,9,-0.63,0,3886.92,21.24,236.1,0,1,1113.18,41.01,255.3,9,0,1471.21,101.87,86.76,18,0,1302.53,23.75,35.5,-97.5,1.7373
United States,Oklahoma,Canola,2022,spring,183.0,536.9,2.934,133,146,22,5,4,17,6,5,1,76.26,95.97,101.07,50,32.138,19.037,25.587,3767.475,125,68,18,49,29,9,5,723.49,231.16,102,0,6,1.57,0,4181.16,22.848,254.75,2,0,1299.15,89.86,193.2,39,0,1571.06,95.97,88.95,27,0,1310.95,35.92,35.5,-97.5,0.7846
United States,Oklahoma,Canola,2023,spring,183.0,590.46,3.227,117,128,21,5,2,19,6,5,0,46.7,98.88,153.31,66,30.88,18.366,24.623,3591.02,109,50,15,27,14,8,7,562.66,165.78,77,0,6,2.32,0,4075.82,22.272,206.61,0,0,1248.37,57.86,284.05,15,0,1510.44,98.88,99.8,35,0,1317.01,27.53,35.5,-97.5,0.8967
United States,Oklahoma,Canola,2024,spring,183.0,515.13,2.815,127,141,19,6,2,13,6,4,1,89.05,92.33,94.96,56,31.587,19.074,25.331,3720.51,114,52,5,26,12,9,7,575.56,143.49,90,0,1,3.78,0,4077.07,22.279,217.35,0,0,1289.57,43.15,152.92,25,0,1486.07,49.19,144.86,27,0,1301.43,92.33,35.5,-97.5,2.0175
United States,Oklahoma,Canola,2025,spring,183.0,811.96,4.437,105,120,15,5,1,28,12,10,1,54.18,91.42,149.63,78,28.935,18.126,23.531,3391.085,88,12,0,21,4,6,3,234.08,12.84,64,0,4,0.6,0,3855.0,21.066,408.54,0,0,1225.5,91.42,273.14,2,0,1449.49,57.39,130.28,10,0,1180.01,56.0,35.5,-97.5,1.1769
United States,Washington,Canola,2011,spring,183.0,243.76,1.332,126,150,53,2,1,3,1,0,0,22.99,43.57,50.1,57,16.995,4.529,10.762,1194.96,3,0,0,3,0,1,0,3.32,0.0,3,41,88,-6.3,5,3567.16,19.493,161.52,0,41,1014.65,43.57,58.28,0,0,1357.15,11.51,23.96,0,0,1195.36,12.9,47.4,-120.7,2.1296
United States,Washington,Canola,2012,spring,183.0,203.83,1.114,134,153,50,3,3,2,0,0,0,11.4,20.69,30.83,49,18.676,5.836,12.256,1400.185,8,0,0,3,0,1,0,8.67,0.0,7,30,73,-5.53,6,3650.15,19.946,99.59,0,30,1131.81,20.69,99.07,0,0,1299.5,16.23,5.17,0,0,1218.84,3.55,47.4,-120.7,2.0175
United States,Washington,Canola,2013,spring,183.0,322.21,1.761,115,141,18,6,2,6,1,0,0,23.01,51.02,56.66,68,19.149,6.673,12.911,1507.295,4,0,0,3,0,1,0,3.63,0.0,3,23,73,-5.51,3,3593.31,19.636,127.96,0,23,1099.38,26.56,37.78,0,0,1493.77,10.64,156.47,0,0,1000.16,51.02,47.4,-120.7,1.9054
United States,Washington,Canola,2014,spring,183.0,229.56,1.254,127,149,22,6,4,4,0,0,0,18.56,38.49,40.37,56,19.594,6.82,13.207,1545.115,16,0,0,8,0,2,0,23.85,0.0,16,21,61,-3.24,5,3744.19,20.46,94.32,0,21,1178.0,19.32,53.45,0,0,1474.81,23.64,81.79,0,0,1091.38,38.49,47.4,-120.7,1.345
United States,Washington,Canola,2015,spring,183.0,110.18,0.602,149,167,26,7,3,1,0,0,0,11.04,18.96,23.59,34,20.71,7.161,13.936,1673.77,20,0,0,6,0,3,0,37.8,0.0,20,25,55,-4.58,4,3853.55,21.058,61.74,0,24,1188.76,18.96,14.79,0,0,1593.79,5.78,33.65,0,1,1071.0,10.3,47.4,-120.7,1.2329
United States,Washington,Canola,2016,spring,183.0,158.09,0.864,134,164,23,7,1,2,0,0,0,14.27,16.59,20.86,49,19.557,6.753,13.155,1497.38,3,0,0,2,0,0,0,2.13,0.0,3,7,60,-1.95,3,3766.01,20.579,69.55,0,7,1202.75,16.59,59.67,0,0,1409.37,16.38,28.87,0,0,1153.89,11.25,47.4,-120.7,2.2417
United States,Washington,Canola,2017,spring,183.0,187.69,1.026,136,158,56,4,2,4,0,0,0,12.92,24.42,41.48,47,19.552,6.69,13.121,1552.195,15,0,0,5,0,3,0,21.04,0.0,15,30,69,-5.87,7,3803.53,20.784,140.23,0,30,1113.4,24.42,26.19,0,0,1580.17,12.22,21.27,0,0,1109.96,10.79,47.4,-120.7,1.883
United States,Washington,Canola,2018,spring,183.0,172.86,0.945,146,158,61,5,2,2,0,0,0,16.22,26.31,45.63,37,19.469,6.715,13.092,1533.745,13,0,0,4,0,3,0,19.71,0.0,13,23,63,-4.63,4,3747.4,20.478,126.66,0,23,1134.62,26.31,27.1,0,0,1516.18,8.73,19.1,0,0,1096.6,3.95,47.4,-120.7,2.0063
United States,Washington,Canola,2019,spring,183.0,192.46,1.052,134,149,27,7,3,0,0,0,0,9.49,19.77,39.39,49,19.161,6.67,12.916,1487.05,4,0,0,3,0,1,0,5.61,0.0,4,26,60,-5.04,6,3582.32,19.576,95.72,0,23,1116.63,19.77,33.4,0,0,1433.7,11.05,63.34,0,3,1031.99,14.19,47.4,-120.7,2.1857
United States,Washington,Canola,2020,spring,183.0,230.03,1.257,132,148,27,5,4,4,0,0,0,18.11,37.05,42.9,51,19.265,6.199,12.732,1457.785,9,0,0,3,0,2,0,18.39,0.0,9,19,68,-6.02,4,3729.96,20.382,114.29,0,19,1175.07,18.36,59.89,0,0,1428.61,18.78,55.85,0,0,1126.28,37.05,47.4,-120.7,2.4995
United States,Washington,Canola,2021,spring,183.0,132.69,0.725,148,161,23,8,3,1,0,0,0,10.78,16.86,18.37,35,20.503,7.063,13.783,1656.31,23,5,0,6,4,3,1,59.62,8.42,22,20,67,-7.46,2,3919.87,21.42,40.23,0,20,1276.81,6.95,30.21,5,0,1618.65,12.38,62.25,0,0,1024.41,16.86,47.4,-120.7,1.2329
United States,Washington,Canola,2022,spring,183.0,242.49,1.325,128,149,43,4,2,3,0,0,0,13.15,22.8,36.6,55,18.977,6.357,12.667,1531.88,20,2,0,8,2,3,0,48.72,1.02,20,36,67,-9.88,4,3536.58,19.326,145.27,0,36,963.09,20.06,82.12,2,0,1430.88,22.8,15.1,0,0,1142.61,4.33,47.4,-120.7,1.9054
United States,Washington,Canola,2023,spring,183.0,184.81,1.01,137,157,21,8,3,3,0,0,0,13.41,22.71,31.71,46,20.108,7.413,13.76,1690.09,10,1,0,5,1,1,0,20.54,0.07,10,22,52,-5.8,4,3767.54,20.588,93.53,0,21,1123.64,19.79,37.45,0,0,1558.01,17.29,53.83,1,1,1085.89,22.71,47.4,-120.7,1.8382
United States,Washington,Canola,2024,spring,183.0,170.16,0.93,140,157,22,8,3,2,0,0,0,14.52,27.19,31.46,43,19.58,6.018,12.799,1474.805,22,1,0,6,1,4,0,56.16,0.53,22,28,84,-4.37,4,3713.13,20.29,69.67,0,27,1136.95,11.51,57.92,1,0,1527.84,27.19,42.57,0,1,1048.34,13.86,47.4,-120.7,2.0399
United States,Washington,Canola,2025,spring,183.0,148.34,0.811,144,162,21,11,2,1,0,0,0,11.79,18.44,22.75,39,19.097,5.612,12.355,1386.79,12,0,0,3,0,1,0,15.32,0.0,11,33,83,-5.27,8,3910.16,21.367,61.91,0,33,1254.78,18.44,26.64,0,0,1565.81,10.66,59.79,0,0,1089.57,15.58,47.4,-120.7,1.7149
United States,Colorado,Oats,1990,spring,183.0,301.59,1.648,105,128,13,7,0,2,0,0,0,10.7,21.87,42.74,78,19.712,3.611,11.661,1301.845,5,0,0,3,0,1,0,4.32,0.0,5,54,94,-9.91,5,3943.75,21.551,96.29,0,51,1257.22,20.9,101.38,0,3,1505.29,21.87,103.92,0,0,1181.24,15.82,39.0,-105.5,1.7934
United States,Colorado,Oats,1991,spring,183.0,307.78,1.682,95,127,14,5,1,2,0,0,0,14.0,26.75,45.55,88,18.768,3.17,10.969,1219.64,0,0,0,0,0,0,0,0.0,0.0,0,51,94,-9.88,5,3913.54,21.385,83.3,0,44,1325.57,14.32,129.48,0,1,1387.43,26.75,95.0,0,6,1200.54,20.9,39.0,-105.5,2.152
United States,Colorado,Oats,1992,spring,183.0,259.56,1.418,110,142,19,7,1,1,1,1,0,39.39,50.55,54.13,73,19.176,3.316,11.246,1179.475,0,0,0,0,0,0,0,0.0,0.0,0,39,115,-5.86,6,3858.64,21.085,62.91,0,32,1313.23,15.32,94.16,0,2,1362.16,12.43,102.49,0,5,1183.25,50.55,39.0,-105.5,2.152
United States,Colorado,Oats,1993,spring,183.0,238.45,1.303,111,140,14,4,1,1,0,0,0,12.43,15.66,20.49,72,18.454,2.485,10.47,1127.475,0,0,0,0,0,0,0,0.0,0.0,0,61,113,-9.66,6,4033.22,22.039,79.37,0,44,1328.56,12.75,61.63,0,7,1556.66,15.66,97.45,0,10,1148.0,12.68,39.0,-105.5,2.2238
United States,Colorado,Oats,1994,spring,183.0,282.32,1.543,113,136,15,7,1,2,1,0,0,21.08,25.35,31.78,70,20.061,4.055,12.058,1423.355,1,0,0,1,0,0,0,0.09,0.0,1,34,90,-10.79,3,3956.52,21.62,127.91,0,30,1270.34,25.35,49.93,0,0,1534.46,14.92,104.48,0,4,1151.72,16.86,39.0,-105.5,2.152
United States,Colorado,Oats,1995,spring,183.0,414.0,2.262,85,112,11,5,0,5,1,0,0,23.69,40.21,46.06,98,17.072,2.247,9.66,1066.205,0,0,0,0,0,0,0,0.0,0.0,0,68,107,-14.61,5,3875.13,21.176,189.48,0,57,1227.58,40.21,119.26,0,5,1442.49,27.74,105.26,0,6,1205.06,16.6,39.0,-105.5,2.2238
United States,Colorado,Oats,1996,spring,183.0,305.42,1.669,102,133,14,3,1,3,1,0,0,24.09,44.02,47.61,81,19.441,3.444,11.443,1298.315,0,0,0,0,0,0,0,0.0,0.0,0,49,91,-9.07,5,4045.24,22.105,92.18,0,41,1365.32,44.02,107.97,0,1,1496.0,18.14,105.27,0,7,1183.92,12.66,39.0,-105.5,1.8651
United States,Colorado,Oats,1997,spring,183.0,352.96,1.929,95,126,23,4,1,3,0,0,0,16.43,29.52,43.12,88,18.673,3.297,10.985,1274.17,0,0,0,0,0,0,0,0.0,0.0,0,48,96,-14.25,4,4019.71,21.966,101.88,0,46,1329.14,23.95,120.07,0,0,1504.32,29.52,131.01,0,2,1186.25,26.54,39.0,-105.5,2.439
United States,Colorado,Oats,1998,spring,183.0,285.92,1.562,116,134,15,6,2,1,0,0,0,10.23,25.26,43.77,67,19.259,3.331,11.295,1304.93,2,0,0,1,0,0,0,0.77,0.0,2,55,96,-12.78,5,4155.58,22.708,72.32,0,49,1394.4,13.56,125.69,0,6,1499.4,25.26,87.91,0,0,1261.78,14.85,39.0,-105.5,2.5107
United States,Colorado,Oats,1999,spring,183.0,389.29,2.127,88,122,10,4,0,6,0,0,0,19.81,51.36,67.11,95,17.665,2.47,10.067,1134.76,0,0,0,0,0,0,0,0.0,0.0,0,58,105,-14.7,4,3960.1,21.64,175.6,0,48,1295.75,51.36,114.4,0,4,1474.02,19.54,99.29,0,6,1190.33,21.72,39.0,-105.5,2.3314
United States,Colorado,Oats,2000,spring,183.0,262.4,1.434,117,141,21,5,1,2,0,0,0,14.9,23.24,36.34,66,21.091,4.253,12.672,1475.9,0,0,0,0,0,0,0,0.0,0.0,0,50,85,-14.49,5,4009.2,21.908,70.1,0,45,1342.5,16.53,87.21,0,0,1496.87,23.24,105.09,0,5,1169.83,16.82,39.0,-105.5,2.2596
United States,Colorado,Oats,2001,spring,183.0,265.33,1.45,114,142,13,6,0,2,0,0,0,15.91,39.28,49.41,69,20.639,4.105,12.372,1444.555,2,0,0,1,0,0,0,0.42,0.0,1,42,88,-10.01,6,3951.5,21.593,103.63,0,37,1291.93,39.28,81.0,0,3,1473.77,15.35,80.7,0,2,1185.8,11.93,39.0,-105.5,2.152
United States,Colorado,Oats,2002,spring,183.0,161.7,0.884,138,158,29,9,2,1,0,0,0,12.88,21.61,30.39,45,21.77,4.329,13.05,1500.895,3,0,0,2,0,0,0,2.24,0.0,3,50,85,-6.76,6,4160.07,22.733,31.51,0,46,1407.53,9.89,52.43,0,0,1537.38,10.35,77.76,0,4,1215.16,21.61,39.0,-105.5,1.7934
United States,Colorado,Oats,2003,spring,183.0,226.22,1.236,110,145,17,4,2,0,0,0,0,7.1,14.29,22.6,73,20.481,3.843,12.162,1396.305,9,0,0,3,0,1,0,3.63,0.0,6,53,98,-9.73,5,3987.8,21.791,62.43,0,44,1280.71,14.29,80.79,0,2,1482.95,13.97,83.0,0,7,1224.14,14.27,39.0,-105.5,2.3314
United States,Colorado,Oats,2004,spring,183.0,322.21,1.761,112,129,20,7,2,3,0,0,0,16.28,26.36,42.59,71,19.167,3.051,11.109,1221.05,0,0,0,0,0,0,0,0.0,0.0,0,45,103,-10.38,4,3882.13,21.214,103.73,0,41,1313.44,25.63,137.75,0,0,1369.43,26.36,80.73,0,4,1199.26,22.96,39.0,-105.5,1.9727
United States,Colorado,Oats,2005,spring,183.0,240.21,1.313,128,148,17,6,1,3,0,0,0,17.79,28.61,30.79,55,20.221,3.691,11.956,1369.71,3,0,0,3,0,1,0,3.17,0.0,3,51,90,-12.8,4,4083.31,22.313,66.58,0,45,1364.72,18.51,77.49,0,4,1511.62,16.42,96.14,0,2,1206.97,28.61,39.0,-105.5,2.69
United States,Colorado,Oats,2006,spring,183.0,294.09,1.607,113,142,8,8,0,4,0,0,0,17.67,33.97,64.35,70,20.183,3.89,12.037,1348.665,2,0,0,1,0,0,0,0.98,0.0,2,52,89,-7.02,5,3993.04,21.82,43.12,0,41,1400.31,8.43,124.13,0,0,1444.52,33.97,126.84,0,11,1148.21,20.73,39.0,-105.5,2.5107
United States,Colorado,Oats,2007,spring,183.0,332.82,1.819,103,128,13,3,0,3,0,0,0,16.57,24.07,40.22,80,19.898,3.938,11.918,1369.22,1,0,0,1,0,0,0,0.47,0.0,1,49,94,-12.18,6,3876.76,21.184,115.94,0,42,1231.03,24.07,105.83,0,3,1442.18,21.61,111.05,0,4,1203.55,22.08,39.0,-105.5,1.9727
United States,Colorado,Oats,2008,spring,183.0,222.76,1.217,134,150,17,6,1,3,0,0,0,17.58,34.66,38.07,49,19.475,2.861,11.168,1288.03,1,0,0,1,0,0,0,0.3,0.0,1,56,104,-13.29,6,4114.26,22.482,62.68,0,49,1370.87,15.64,49.24,0,6,1531.36,9.81,110.84,0,1,1212.03,34.66,39.0,-105.5,2.5107
United States,Colorado,Oats,2009,spring,183.0,324.15,1.771,107,131,17,3,1,3,0,0,0,19.63,30.37,41.33,76,18.894,2.934,10.914,1211.51,0,0,0,0,0,0,0,0.0,0.0,0,50,105,-15.47,3,3859.27,21.089,117.99,0,41,1259.58,30.37,129.41,0,2,1411.84,19.28,76.75,0,7,1187.85,19.33,39.0,-105.5,2.3314
United States,Colorado,Oats,2010,spring,183.0,245.25,1.34,127,139,22,7,2,1,0,0,0,10.26,24.26,43.68,56,20.083,3.54,11.812,1371.355,1,0,0,1,0,0,0,0.05,0.0,1,51,92,-9.81,5,4176.91,22.825,73.19,0,50,1354.94,23.06,101.9,0,1,1493.51,24.26,70.16,0,0,1328.46,19.21,39.0,-105.5,2.3314
United States,Colorado,Oats,2011,spring,183.0,268.77,1.469,119,139,23,6,2,4,0,0,0,17.51,24.63,31.89,64,19.663,3.37,11.517,1332.95,0,0,0,0,0,0,0,0.0,0.0,0,60,98,-10.11,5,4036.21,22.056,87.71,0,57,1273.01,19.96,84.27,0,0,1543.71,16.9,96.79,0,3,1219.49,24.63,39.0,-105.5,2.5107
United States,Colorado,Oats,2012,spring,183.0,249.12,1.361,124,147,11,7,0,5,0,0,0,19.53,33.21,42.13,59,21.561,4.872,13.217,1548.5,3,0,0,3,0,1,0,1.67,0.0,3,37,83,-7.3,6,4086.55,22.331,70.7,0,37,1417.32,15.09,104.06,0,0,1490.74,33.21,74.36,0,0,1178.49,25.66,39.0,-105.5,2.5107
United States,Colorado,Oats,2013,spring,183.0,372.23,2.034,104,129,17,5,1,6,1,1,0,30.71,54.22,83.37,79,19.416,3.559,11.488,1344.685,2,0,0,2,0,0,0,0.14,0.0,1,57,88,-11.85,5,3833.97,20.951,100.89,0,50,1228.9,29.05,83.36,0,2,1494.76,16.34,187.98,0,5,1110.31,54.22,39.0,-105.5,2.3314
United States,Colorado,Oats,2014,spring,183.0,328.29,1.794,105,128,11,6,0,3,0,0,0,15.59,30.25,46.73,78,18.788,3.247,11.018,1258.095,0,0,0,0,0,0,0,0.0,0.0,0,51,97,-12.65,3,3874.31,21.171,102.79,0,47,1241.17,22.49,117.16,0,2,1461.24,30.25,108.34,0,2,1171.9,14.17,39.0,-105.5,2.152
United States,Colorado,Oats,2015,spring,183.0,356.76,1.95,107,135,24,3,2,8,1,0,0,20.92,35.51,58.95,76,18.986,3.799,11.393,1275.385,0,0,0,0,0,0,0,0.0,0.0,0,50,85,-10.98,4,3802.81,20.78,192.58,0,50,1140.88,35.51,114.37,0,0,1430.24,21.06,49.81,0,0,1231.69,12.09,39.0,-105.5,2.8694
United States,Colorado,Oats,2016,spring,183.0,264.48,1.445,119,140,15,5,1,3,0,0,0,16.57,29.93,39.6,64,19.62,3.529,11.575,1338.685,1,0,0,1,0,0,0,0.0,0.0,1,52,92,-12.57,4,3931.42,21.483,110.45,0,49,1200.36,29.93,81.09,0,0,1537.4,16.6,72.94,0,3,1193.66,16.36,39.0,-105.5,2.8694
United States,Colorado,Oats,2017,spring,183.0,319.87,1.748,105,137,30,3,2,5,0,0,0,17.81,25.43,44.4,78,19.539,3.845,11.692,1343.8,0,0,0,0,0,0,0,0.0,0.0,0,48,83,-12.41,5,3890.03,21.257,107.05,0,45,1301.73,25.43,108.68,0,0,1449.29,23.04,104.14,0,3,1139.01,21.65,39.0,-105.5,2.3314
