scope,driver_group,mean_abs_group_shap,mean_signed_group_shap,mean_stress_group_shap,n_rows,rank_abs,rank_stress,table,event_key,country,region,crop,year,window,signed_group_shap,abs_group_shap,stress_score
,radiation,,,,,5,5,event,United States|Oklahoma|Barley|1996|spring,United States,Oklahoma,Barley,1996.0,spring,-0.003842616801578761,0.003842616801578761,0.003842616801578761
,heat,,,,,1,1,event,United States|Texas|Barley|1996|spring,United States,Texas,Barley,1996.0,spring,-0.16150317159435987,0.16150317159435987,0.16150317159435987
,drought,,,,,5,5,event,United States|Texas|Barley|1996|spring,United States,Texas,Barley,1996.0,spring,-0.00338204370375286,0.00338204370375286,0.00338204370375286
,frost_cold,,,,,4,4,event,United States|Texas|Barley|1996|spring,United States,Texas,Barley,1996.0,spring,-0.02468072636084126,0.02468072636084126,0.02468072636084126
,excess_rain,,,,,2,2,event,United States|Texas|Barley|1996|spring,United States,Texas,Barley,1996.0,spring,-0.0507673787729832,0.0507673787729832,0.0507673787729832
,radiation,,,,,3,3,event,United States|Texas|Barley|1996|spring,United States,Texas,Barley,1996.0,spring,-0.025056743400892673,0.025056743400892673,0.025056743400892673
,heat,,,,,2,5,event,United States|Colorado|Oats|1996|spring,United States,Colorado,Oats,1996.0,spring,0.05926981045743395,0.05926981045743395,0.0
,drought,,,,,1,1,event,United States|Colorado|Oats|1996|spring,United States,Colorado,Oats,1996.0,spring,-0.10265511504038384,0.10265511504038384,0.10265511504038384
,frost_cold,,,,,3,2,event,United States|Colorado|Oats|1996|spring,United States,Colorado,Oats,1996.0,spring,-0.03748589546861525,0.03748589546861525,0.03748589546861525
,excess_rain,,,,,5,4,event,United States|Colorado|Oats|1996|spring,United States,Colorado,Oats,1996.0,spring,-0.006925894518294642,0.006925894518294642,0.006925894518294642
,radiation,,,,,4,3,event,United States|Colorado|Oats|1996|spring,United States,Colorado,Oats,1996.0,spring,-0.010277016128946881,0.010277016128946881,0.010277016128946881
,heat,,,,,4,4,event,United States|Montana|Oats|1996|spring,United States,Montana,Oats,1996.0,spring,-0.029566969390855707,0.029566969390855707,0.029566969390855707
,drought,,,,,1,1,event,United States|Montana|Oats|1996|spring,United States,Montana,Oats,1996.0,spring,-0.13097205555407712,0.13097205555407712,0.13097205555407712
,frost_cold,,,,,2,2,event,United States|Montana|Oats|1996|spring,United States,Montana,Oats,1996.0,spring,-0.06229737721491101,0.06229737721491101,0.06229737721491101
,excess_rain,,,,,3,3,event,United States|Montana|Oats|1996|spring,United States,Montana,Oats,1996.0,spring,-0.04408870597634398,0.04408870597634398,0.04408870597634398
,radiation,,,,,5,5,event,United States|Montana|Oats|1996|spring,United States,Montana,Oats,1996.0,spring,-0.0029343948033194074,0.0029343948033194074,0.0029343948033194074
,heat,,,,,1,1,event,United States|Texas|Oats|1996|spring,United States,Texas,Oats,1996.0,spring,-0.17772076791875077,0.17772076791875077,0.17772076791875077
,drought,,,,,5,5,event,United States|Texas|Oats|1996|spring,United States,Texas,Oats,1996.0,spring,-0.015121035806048469,0.015121035806048469,0.015121035806048469
,frost_cold,,,,,3,3,event,United States|Texas|Oats|1996|spring,United States,Texas,Oats,1996.0,spring,-0.028893647915213976,0.028893647915213976,0.028893647915213976
,excess_rain,,,,,2,2,event,United States|Texas|Oats|1996|spring,United States,Texas,Oats,1996.0,spring,-0.05912835711131261,0.05912835711131261,0.05912835711131261
,radiation,,,,,4,4,event,United States|Texas|Oats|1996|spring,United States,Texas,Oats,1996.0,spring,-0.02639725884784267,0.02639725884784267,0.02639725884784267
,heat,,,,,2,2,event,United States|Illinois|Wheat|1996|winter,United States,Illinois,Wheat,1996.0,winter,-0.12399390745968789,0.12399390745968789,0.12399390745968789
,drought,,,,,3,3,event,United States|Illinois|Wheat|1996|winter,United States,Illinois,Wheat,1996.0,winter,-0.1225091133889557,0.1225091133889557,0.1225091133889557
,frost_cold,,,,,4,4,event,United States|Illinois|Wheat|1996|winter,United States,Illinois,Wheat,1996.0,winter,-0.11299755681630806,0.11299755681630806,0.11299755681630806
,excess_rain,,,,,1,1,event,United States|Illinois|Wheat|1996|winter,United States,Illinois,Wheat,1996.0,winter,-0.2061401726684812,0.2061401726684812,0.2061401726684812
,radiation,,,,,5,5,event,United States|Illinois|Wheat|1996|winter,United States,Illinois,Wheat,1996.0,winter,-0.04685133815790407,0.04685133815790407,0.04685133815790407
,heat,,,,,2,2,event,United States|Kansas|Wheat|1996|winter,United States,Kansas,Wheat,1996.0,winter,-0.13974160857413018,0.13974160857413018,0.13974160857413018
,drought,,,,,1,1,event,United States|Kansas|Wheat|1996|winter,United States,Kansas,Wheat,1996.0,winter,-0.21653262114152066,0.21653262114152066,0.21653262114152066
,frost_cold,,,,,4,4,event,United States|Kansas|Wheat|1996|winter,United States,Kansas,Wheat,1996.0,winter,-0.050135465499400136,0.050135465499400136,0.050135465499400136
,excess_rain,,,,,3,3,event,United States|Kansas|Wheat|1996|winter,United States,Kansas,Wheat,1996.0,winter,-0.10800568336204906,0.10800568336204906,0.10800568336204906
,radiation,,,,,5,5,event,United States|Kansas|Wheat|1996|winter,United States,Kansas,Wheat,1996.0,winter,0.0019404347720860214,0.0019404347720860214,0.0
,heat,,,,,2,2,event,United States|Oklahoma|Wheat|1996|winter,United States,Oklahoma,Wheat,1996.0,winter,-0.08933721310972194,0.08933721310972194,0.08933721310972194
,drought,,,,,1,1,event,United States|Oklahoma|Wheat|1996|winter,United States,Oklahoma,Wheat,1996.0,winter,-0.26750431975519207,0.26750431975519207,0.26750431975519207
,frost_cold,,,,,4,4,event,United States|Oklahoma|Wheat|1996|winter,United States,Oklahoma,Wheat,1996.0,winter,-0.04608773525126221,0.04608773525126221,0.04608773525126221
,excess_rain,,,,,3,3,event,United States|Oklahoma|Wheat|1996|winter,United States,Oklahoma,Wheat,1996.0,winter,-0.08391481216230073,0.08391481216230073,0.08391481216230073
,radiation,,,,,5,5,event,United States|Oklahoma|Wheat|1996|winter,United States,Oklahoma,Wheat,1996.0,winter,-0.037134081443132426,0.037134081443132426,0.037134081443132426
,heat,,,,,2,2,event,United States|Texas|Wheat|1996|winter,United States,Texas,Wheat,1996.0,winter,-0.07175948197475909,0.07175948197475909,0.07175948197475909
,drought,,,,,1,1,event,United States|Texas|Wheat|1996|winter,United States,Texas,Wheat,1996.0,winter,-0.18137313780730413,0.18137313780730413,0.18137313780730413
,frost_cold,,,,,5,5,event,United States|Texas|Wheat|1996|winter,United States,Texas,Wheat,1996.0,winter,-0.02017157510690973,0.02017157510690973,0.02017157510690973
,excess_rain,,,,,4,4,event,United States|Texas|Wheat|1996|winter,United States,Texas,Wheat,1996.0,winter,-0.020585054563238142,0.020585054563238142,0.020585054563238142
,radiation,,,,,3,3,event,United States|Texas|Wheat|1996|winter,United States,Texas,Wheat,1996.0,winter,-0.02331328013056668,0.02331328013056668,0.02331328013056668
,heat,,,,,1,1,event,United States|North Dakota|Barley|1997|spring,United States,North Dakota,Barley,1997.0,spring,-0.1031397889718229,0.1031397889718229,0.1031397889718229
,drought,,,,,2,2,event,United States|North Dakota|Barley|1997|spring,United States,North Dakota,Barley,1997.0,spring,-0.10299031626205762,0.10299031626205762,0.10299031626205762
,frost_cold,,,,,3,3,event,United States|North Dakota|Barley|1997|spring,United States,North Dakota,Barley,1997.0,spring,-0.05660169004568301,0.05660169004568301,0.05660169004568301
,excess_rain,,,,,4,4,event,United States|North Dakota|Barley|1997|spring,United States,North Dakota,Barley,1997.0,spring,-0.05599502098779291,0.05599502098779291,0.05599502098779291
,radiation,,,,,5,5,event,United States|North Dakota|Barley|1997|spring,United States,North Dakota,Barley,1997.0,spring,-0.02171631323404282,0.02171631323404282,0.02171631323404282
,heat,,,,,1,1,event,United States|North Dakota|Oats|1997|spring,United States,North Dakota,Oats,1997.0,spring,-0.10925315308844435,0.10925315308844435,0.10925315308844435
,drought,,,,,2,2,event,United States|North Dakota|Oats|1997|spring,United States,North Dakota,Oats,1997.0,spring,-0.10552349252656218,0.10552349252656218,0.10552349252656218
,frost_cold,,,,,3,3,event,United States|North Dakota|Oats|1997|spring,United States,North Dakota,Oats,1997.0,spring,-0.05922650163518954,0.05922650163518954,0.05922650163518954
,excess_rain,,,,,4,4,event,United States|North Dakota|Oats|1997|spring,United States,North Dakota,Oats,1997.0,spring,-0.057945315188465046,0.057945315188465046,0.057945315188465046
,radiation,,,,,5,5,event,United States|North Dakota|Oats|1997|spring,United States,North Dakota,Oats,1997.0,spring,-0.021765277938205638,0.021765277938205638,0.021765277938205638
,heat,,,,,5,5,event,United States|Minnesota|Wheat|1997|spring,United States,Minnesota,Wheat,1997.0,spring,-0.004179837631974477,0.004179837631974477,0.004179837631974477
,drought,,,,,3,3,event,United States|Minnesota|Wheat|1997|spring,United States,Minnesota,Wheat,1997.0,spring,-0.04014791615649714,0.04014791615649714,0.04014791615649714
,frost_cold,,,,,1,1,event,United States|Minnesota|Wheat|1997|spring,United States,Minnesota,Wheat,1997.0,spring,-0.07041251187374761,0.07041251187374761,0.07041251187374761
,excess_rain,,,,,2,2,event,United States|Minnesota|Wheat|1997|spring,United States,Minnesota,Wheat,1997.0,spring,-0.06735355337097448,0.06735355337097448,0.06735355337097448
,radiation,,,,,4,4,event,United States|Minnesota|Wheat|1997|spring,United States,Minnesota,Wheat,1997.0,spring,-0.0095663675734924,0.0095663675734924,0.0095663675734924
,heat,,,,,1,1,event,United States|North Dakota|Wheat|1997|spring,United States,North Dakota,Wheat,1997.0,spring,-0.10834241748156127,0.10834241748156127,0.10834241748156127
,drought,,,,,2,2,event,United States|North Dakota|Wheat|1997|spring,United States,North Dakota,Wheat,1997.0,spring,-0.1074614061013692,0.1074614061013692,0.1074614061013692
,frost_cold,,,,,3,3,event,United States|North Dakota|Wheat|1997|spring,United States,North Dakota,Wheat,1997.0,spring,-0.05902081040269963,0.05902081040269963,0.05902081040269963
,excess_rain,,,,,4,4,event,United States|North Dakota|Wheat|1997|spring,United States,North Dakota,Wheat,1997.0,spring,-0.05767425105218653,0.05767425105218653,0.05767425105218653
,radiation,,,,,5,5,event,United States|North Dakota|Wheat|1997|spring,United States,North Dakota,Wheat,1997.0,spring,-0.02007070999792953,0.02007070999792953,0.02007070999792953
,heat,,,,,1,1,event,United States|South Dakota|Wheat|1997|spring,United States,South Dakota,Wheat,1997.0,spring,-0.12116129668081452,0.12116129668081452,0.12116129668081452
,drought,,,,,5,5,event,United States|South Dakota|Wheat|1997|spring,United States,South Dakota,Wheat,1997.0,spring,-0.012266864625625488,0.012266864625625488,0.012266864625625488
,frost_cold,,,,,2,2,event,United States|South Dakota|Wheat|1997|spring,United States,South Dakota,Wheat,1997.0,spring,-0.10524465507145742,0.10524465507145742,0.10524465507145742
,excess_rain,,,,,3,3,event,United States|South Dakota|Wheat|1997|spring,United States,South Dakota,Wheat,1997.0,spring,-0.04118827938156682,0.04118827938156682,0.04118827938156682
,radiation,,,,,4,4,event,United States|South Dakota|Wheat|1997|spring,United States,South Dakota,Wheat,1997.0,spring,-0.012929306014403338,0.012929306014403338,0.012929306014403338
,heat,,,,,3,3,event,United States|Illinois|Oats|1998|spring,United States,Illinois,Oats,1998.0,spring,-0.060605392722578505,0.060605392722578505,0.060605392722578505
,drought,,,,,2,2,event,United States|Illinois|Oats|1998|spring,United States,Illinois,Oats,1998.0,spring,-0.09422533884482197,0.09422533884482197,0.09422533884482197
,frost_cold,,,,,5,5,event,United States|Illinois|Oats|1998|spring,United States,Illinois,Oats,1998.0,spring,-0.016668110023077692,0.016668110023077692,0.016668110023077692
,excess_rain,,,,,1,1,event,United States|Illinois|Oats|1998|spring,United States,Illinois,Oats,1998.0,spring,-0.09733164132375813,0.09733164132375813,0.09733164132375813
,radiation,,,,,4,4,event,United States|Illinois|Oats|1998|spring,United States,Illinois,Oats,1998.0,spring,-0.017724394972210525,0.017724394972210525,0.017724394972210525
,heat,,,,,3,3,event,United States|Minnesota|Barley|1999|spring,United States,Minnesota,Barley,1999.0,spring,-0.028430965040681346,0.028430965040681346,0.028430965040681346
,drought,,,,,2,2,event,United States|Minnesota|Barley|1999|spring,United States,Minnesota,Barley,1999.0,spring,-0.0638608487715207,0.0638608487715207,0.0638608487715207
,frost_cold,,,,,4,5,event,United States|Minnesota|Barley|1999|spring,United States,Minnesota,Barley,1999.0,spring,0.016237621690176562,0.016237621690176562,0.0
,excess_rain,,,,,1,1,event,United States|Minnesota|Barley|1999|spring,United States,Minnesota,Barley,1999.0,spring,-0.06823294849378839,0.06823294849378839,0.06823294849378839
,radiation,,,,,5,4,event,United States|Minnesota|Barley|1999|spring,United States,Minnesota,Barley,1999.0,spring,-0.008816785645636939,0.008816785645636939,0.008816785645636939
,heat,,,,,1,1,event,United States|Texas|Barley|1999|spring,United States,Texas,Barley,1999.0,spring,-0.13941095797220635,0.13941095797220635,0.13941095797220635
,drought,,,,,2,2,event,United States|Texas|Barley|1999|spring,United States,Texas,Barley,1999.0,spring,-0.028051893460617774,0.028051893460617774,0.028051893460617774
,frost_cold,,,,,3,5,event,United States|Texas|Barley|1999|spring,United States,Texas,Barley,1999.0,spring,0.02704011799289942,0.02704011799289942,0.0
,excess_rain,,,,,4,3,event,United States|Texas|Barley|1999|spring,United States,Texas,Barley,1999.0,spring,-0.005308602700890808,0.005308602700890808,0.005308602700890808
,radiation,,,,,5,4,event,United States|Texas|Barley|1999|spring,United States,Texas,Barley,1999.0,spring,-9.591599921425888e-05,9.591599921425888e-05,9.591599921425888e-05
,heat,,,,,2,2,event,United States|Montana|Barley|2000|spring,United States,Montana,Barley,2000.0,spring,-0.07956870541723433,0.07956870541723433,0.07956870541723433
,drought,,,,,1,1,event,United States|Montana|Barley|2000|spring,United States,Montana,Barley,2000.0,spring,-0.0894940702069,0.0894940702069,0.0894940702069
,frost_cold,,,,,4,4,event,United States|Montana|Barley|2000|spring,United States,Montana,Barley,2000.0,spring,-0.028708697137093973,0.028708697137093973,0.028708697137093973
,excess_rain,,,,,3,3,event,United States|Montana|Barley|2000|spring,United States,Montana,Barley,2000.0,spring,-0.029926061188621907,0.029926061188621907,0.029926061188621907
,radiation,,,,,5,5,event,United States|Montana|Barley|2000|spring,United States,Montana,Barley,2000.0,spring,-0.010004564887178307,0.010004564887178307,0.010004564887178307
,heat,,,,,1,1,event,United States|Nebraska|Barley|2000|spring,United States,Nebraska,Barley,2000.0,spring,-0.25338224264191184,0.25338224264191184,0.25338224264191184
,drought,,,,,4,4,event,United States|Nebraska|Barley|2000|spring,United States,Nebraska,Barley,2000.0,spring,-0.05612057088286556,0.05612057088286556,0.05612057088286556
,frost_cold,,,,,3,3,event,United States|Nebraska|Barley|2000|spring,United States,Nebraska,Barley,2000.0,spring,-0.056180717178965445,0.056180717178965445,0.056180717178965445
,excess_rain,,,,,2,2,event,United States|Nebraska|Barley|2000|spring,United States,Nebraska,Barley,2000.0,spring,-0.1809854069663291,0.1809854069663291,0.1809854069663291
,radiation,,,,,5,5,event,United States|Nebraska|Barley|2000|spring,United States,Nebraska,Barley,2000.0,spring,-0.0029024162483907213,0.0029024162483907213,0.0029024162483907213
,heat,,,,,1,1,event,United States|Nebraska|Oats|2000|spring,United States,Nebraska,Oats,2000.0,spring,-0.2561807810947576,0.2561807810947576,0.2561807810947576
,drought,,,,,4,4,event,United States|Nebraska|Oats|2000|spring,United States,Nebraska,Oats,2000.0,spring,-0.03606169166989891,0.03606169166989891,0.03606169166989891
,frost_cold,,,,,3,3,event,United States|Nebraska|Oats|2000|spring,United States,Nebraska,Oats,2000.0,spring,-0.057592946707480774,0.057592946707480774,0.057592946707480774
,excess_rain,,,,,2,2,event,United States|Nebraska|Oats|2000|spring,United States,Nebraska,Oats,2000.0,spring,-0.19331393820566597,0.19331393820566597,0.19331393820566597
,radiation,,,,,5,5,event,United States|Nebraska|Oats|2000|spring,United States,Nebraska,Oats,2000.0,spring,-0.004178667946049877,0.004178667946049877,0.004178667946049877
,heat,,,,,2,2,event,United States|Montana|Barley|2001|spring,United States,Montana,Barley,2001.0,spring,-0.09826675770626271,0.09826675770626271,0.09826675770626271
,drought,,,,,1,1,event,United States|Montana|Barley|2001|spring,United States,Montana,Barley,2001.0,spring,-0.10544646410884478,0.10544646410884478,0.10544646410884478
,frost_cold,,,,,4,4,event,United States|Montana|Barley|2001|spring,United States,Montana,Barley,2001.0,spring,-0.030518226841037523,0.030518226841037523,0.030518226841037523
,excess_rain,,,,,3,3,event,United States|Montana|Barley|2001|spring,United States,Montana,Barley,2001.0,spring,-0.05937285713774593,0.05937285713774593,0.05937285713774593
,radiation,,,,,5,5,event,United States|Montana|Barley|2001|spring,United States,Montana,Barley,2001.0,spring,-0.022702418988712926,0.022702418988712926,0.022702418988712926
,heat,,,,,3,3,event,United States|Washington|Barley|2001|spring,United States,Washington,Barley,2001.0,spring,-0.0917621621861544,0.0917621621861544,0.0917621621861544
,drought,,,,,2,2,event,United States|Washington|Barley|2001|spring,United States,Washington,Barley,2001.0,spring,-0.1792913686852252,0.1792913686852252,0.1792913686852252
,frost_cold,,,,,4,4,event,United States|Washington|Barley|2001|spring,United States,Washington,Barley,2001.0,spring,-0.040126367079699965,0.040126367079699965,0.040126367079699965
